@RELATION AccelerometerData

@ATTRIBUTE aXstd  NUMERIC 
@ATTRIBUTE aYstd   NUMERIC 
@ATTRIBUTE aZstd  NUMERIC
@ATTRIBUTE aXrange  NUMERIC 
@ATTRIBUTE aYrange   NUMERIC 
@ATTRIBUTE aZrange  NUMERIC 
@ATTRIBUTE label   NUMERIC 

@Data
0.534680963,1.052972062,3.350205513,1.771709,3.45723,11.31019,1
0.52677489,1.009869074,3.302831206,1.771709,3.38061,11.31019,1
0.505773323,0.965831642,3.278303632,1.771709,3.26569,11.31019,1
0.510780617,0.962249413,3.291316867,1.771709,3.26569,11.31019,1
0.533046527,0.973284779,3.298350448,1.771709,3.26569,11.31019,1
0.536829373,0.985060135,3.295937382,1.771709,3.26569,11.31019,1
0.544084035,0.988846017,3.248442944,1.771709,3.26569,11.31019,1
0.595176202,1.033549105,3.232180244,2.193089,3.26569,11.31019,1
0.639088065,1.161886074,3.317123227,2.240973,3.95522,11.31019,1
0.672543635,1.282235267,3.196388402,2.240973,4.30956,11.31019,1
0.69707307,1.339021819,2.847178583,2.298434,4.30956,9.30869,1
0.714588616,1.364667183,2.847630968,2.92092,4.30956,9.30869,1
0.68198114,1.379347393,2.833692935,2.76769,4.30956,9.30869,1
0.605489877,1.378429086,2.878000358,2.56658,4.30956,9.30869,1
0.570166196,1.375112021,2.917113875,2.183509,4.30956,9.30869,1
0.629960466,1.378933433,2.904674303,2.74854,4.30956,9.30869,1
0.681374783,1.389779084,2.868681352,2.74854,4.30956,9.30869,1
0.703384813,1.396722225,2.760327355,2.74854,4.30956,9.30869,1
0.719012176,1.389392574,2.614667899,2.74854,4.30956,8.22651,1
0.727956958,1.367038652,2.549294506,2.74854,4.14675,8.22651,1
0.730525757,1.352562176,2.538095677,2.74854,3.88818,8.22651,1
0.731433365,1.37123796,2.560304974,2.74854,4.01268,8.22651,1
0.731190061,1.382920487,2.592088573,2.74854,4.01268,8.22651,1
0.731485552,1.366669449,2.669024547,2.74854,4.01268,8.22651,1
0.739688909,1.358437362,2.768783891,2.74854,4.01268,8.22651,1
0.739558244,1.332472997,2.883566669,2.74854,4.01268,8.22651,1
0.748224832,1.350143298,3.18722859,2.74854,4.01268,10.42911,1
0.851385972,1.370998246,3.239175947,3.62961,4.01268,10.42911,1
0.913874166,1.298444402,3.113330812,3.62961,4.01268,10.42911,1
0.913959347,1.163188147,3.078618363,3.62961,3.70623,10.42911,1
0.870912039,1.032349874,3.087988994,3.62961,2.97839,10.42911,1
0.74157091,0.955866229,3.143735567,3.36146,2.97839,10.42911,1
0.623916864,0.897916269,3.214912821,2.059017,2.97839,10.42911,1
0.629848536,0.895358201,3.309526364,2.106901,2.97839,11.47299,1
0.644971944,0.922421733,3.411763553,2.106901,3.16992,11.80817,1
0.651735751,0.999501963,3.471921558,2.2792836,3.83072,11.80817,1
0.668770064,1.066725936,3.477585432,2.49955,3.87861,11.80817,1
0.678328968,1.103205987,3.444007796,2.49955,3.87861,11.80817,1
0.680963939,1.123332124,3.416202241,2.49955,3.87861,11.80817,1
0.686425524,1.138832435,3.41588377,2.49955,3.87861,11.80817,1
0.692376215,1.151381715,3.432532793,2.49955,3.87861,11.80817,1
0.705264443,1.144030484,3.486754445,2.49955,3.87861,11.80817,1
0.710631561,1.14078948,3.607833279,2.49955,3.87861,11.80817,1
0.710040384,1.143717765,3.671794318,2.49955,3.87861,11.80817,1
0.71375074,1.161729516,3.677445724,2.49955,3.87861,11.80817,1
0.718091679,1.175618911,3.668567057,2.49955,3.87861,11.80817,1
0.741633022,1.087552144,3.367192471,2.68151,3.87861,9.69177,1
0.760588772,0.976750666,3.271101902,3.98395,3.26569,9.69177,1
0.698200134,0.931410045,3.292709591,3.38061,2.738968,9.69177,1
0.602779213,0.922402374,3.263154262,2.87304,2.738968,9.69177,1
0.539350598,0.909968676,3.283725362,2.097321,2.738968,9.69177,1
0.538948107,0.899630467,3.338307884,2.087745,2.738968,9.69177,1
0.548797359,0.900621053,3.382633078,2.212243,2.738968,9.69177,1
0.569040025,0.929065347,3.36501746,2.384626,2.738968,9.69177,1
0.587300744,0.954197009,3.308768986,2.384626,2.738968,9.38532,1
0.609990139,0.937611052,3.223215521,2.451663,2.738968,9.06928,1
0.622404374,0.899541378,3.142954385,2.451663,2.566588,9.06928,1
0.641792197,0.862757505,3.164778276,2.489971,2.566588,9.06928,1
0.66718478,0.837548015,3.22013843,2.67193,2.566588,9.06928,1
0.683923853,0.8326456,3.3843987,2.67193,2.566588,9.14588,1
0.716581374,0.829111993,3.579961867,2.84431,2.566588,9.98858,1
0.750789801,0.824000167,3.651187502,2.98796,2.566588,9.98858,1
0.753674543,0.829138126,3.640677879,2.98796,2.566588,9.98858,1
0.785942865,0.932679592,3.698626647,3.02627,3.51469,9.98858,1
0.849468269,0.959433994,3.644269446,3.553,3.51469,9.98858,1
0.881578737,0.944360048,3.61681463,3.553,3.51469,9.98858,1
0.877308354,0.946003823,3.649201882,3.553,3.51469,9.98858,1
0.702624725,0.942480872,3.617620636,3.25612,3.51469,9.98858,1
0.506045959,0.932637879,3.629738892,2.221823,3.51469,9.98858,1
0.428139049,0.926347136,3.656762951,1.8674813,3.51469,9.98858,1
0.378622943,0.925465924,3.666516343,1.465255,3.51469,9.98858,1
0.400327828,0.930081462,3.669974075,1.7238292,3.51469,9.98858,1
0.488920237,0.939437525,3.663221257,2.279284,3.51469,9.96943,1
0.528600566,0.917313988,3.580010024,2.279284,3.51469,9.86408,1
0.551000313,0.871600372,3.480136514,2.279284,3.36146,9.86408,1
0.585817923,0.858330862,3.416032117,2.279284,3.19865,9.86408,1
0.607129387,0.889965099,3.403815071,2.279284,3.39976,9.86408,1
0.629975601,0.92482065,3.393697623,2.279284,3.39976,9.86408,1
0.643680428,0.943484159,3.379326136,2.279284,3.39976,9.86408,1
0.652748277,0.936552002,3.332402356,2.279284,3.39976,9.86408,1
0.671767901,0.916760222,3.169892872,2.279284,3.39976,9.66298,1
0.71533644,1.011789159,3.175630459,2.777278,3.39976,9.66298,1
0.742752467,1.111174909,3.218796633,2.777278,3.5913,9.66298,1
0.751645545,1.073069904,2.962538261,2.777278,3.5913,9.32778,1
0.703652676,1.057078808,2.90900118,2.65277,3.5913,9.32778,1
0.654891884,1.068982454,2.830354593,2.43251,3.5913,9.32778,1
0.572971805,1.084223783,2.761218902,1.991973,3.5913,9.32778,1
0.565991836,1.081703451,2.736315623,1.915358,3.5913,9.32778,1
0.599537204,1.072275072,2.721180842,2.097317,3.5913,9.32778,1
0.621466357,1.08224593,2.759353682,2.097317,3.5913,9.32778,1
0.629437635,1.101057304,2.797418732,2.097317,3.5913,9.32778,1
0.65444583,1.121302508,2.735525947,2.097317,3.5913,9.32778,1
0.669075671,1.129833549,2.647881851,2.097317,3.5913,8.73402,1
0.669596358,1.130254408,2.604818677,2.097317,3.5913,8.73402,1
0.66985775,1.130254408,2.595299241,2.097317,3.5913,8.73402,1
0.684462493,1.109258583,2.634366777,2.097317,3.5913,8.73402,1
0.699437345,1.069910648,2.675403821,2.097317,3.35188,8.73402,1
0.754142027,1.059319661,2.758238029,2.43251,3.35188,8.73402,1
0.808036633,1.059685627,2.791587087,2.54743,3.35188,8.73402,1
0.825046703,1.105328692,2.866996014,2.54743,3.35188,8.73402,1
0.859973489,1.195511512,3.178302902,2.65277,3.37103,10.89842,1
0.948439263,1.15714748,3.039271257,3.76368,3.37103,10.89842,1
0.990781388,1.066580628,2.917105771,3.76368,3.37103,10.89842,1
0.923914885,1.020410879,2.93588009,3.76368,3.37103,10.89842,1
0.824038424,0.994736108,2.919210362,3.76368,3.37103,10.89842,1
0.701208579,0.970034173,2.960471592,3.179498,3.37103,10.89842,1
0.628965568,0.938717695,3.030286145,2.585736,3.37103,10.89842,1
0.649511273,0.929224134,3.104256923,2.585736,3.37103,10.89842,1
0.682478249,0.935475543,3.171920584,2.7102345,3.37103,11.08038,1
0.725952657,0.955431621,3.197747195,2.930501,3.39976,11.08038,1
0.76251988,0.964715646,3.186965565,2.930501,3.39976,11.08038,1
0.767319704,0.966647064,3.136046744,2.930501,3.39976,11.08038,1
0.767385293,0.962966533,3.083340887,2.930501,3.39976,11.08038,1
0.752137672,0.96044457,3.085289789,2.930501,3.39976,11.08038,1
0.737037533,0.972904538,3.086830397,2.930501,3.39976,11.08038,1
0.73911762,0.997223348,3.116760677,2.930501,3.50511,11.08038,1
0.738054196,1.007391148,3.184095529,2.930501,3.50511,11.08038,1
0.792925747,1.050937455,3.265773289,3.284843,3.50511,11.08038,1
0.82910378,1.134979076,3.484243856,3.303996,3.50511,11.08038,1
0.860538858,1.133002539,3.383846634,3.303996,3.50511,11.08038,1
0.888291001,1.050815004,2.969429416,3.610454,3.25611,10.10358,1
0.814891303,1.048455808,2.993744449,3.68707,3.25611,10.10358,1
0.704574917,1.072994904,2.959392985,2.50912,3.25611,10.10358,1
0.68340728,1.079073286,2.972245455,2.50912,3.25611,10.10358,1
0.672439615,1.076880742,3.003293824,2.50912,3.25611,10.10358,1
0.671665171,1.07868224,3.031565146,2.50912,3.25611,10.10358,1
0.674858271,1.088355661,3.057499817,2.50912,3.25611,10.10358,1
0.679178876,1.117224377,3.07724664,2.50912,3.25611,10.14189,1
0.682940077,1.143613755,3.067988007,2.50912,3.33272,10.14189,1
0.691810375,1.143192639,2.989785433,2.50912,3.33272,10.14189,1
0.701709889,1.137904459,2.90477618,2.50912,3.33272,10.14189,1
0.711359954,1.124308952,2.914855081,2.50912,3.33272,10.14189,1
0.741249795,1.113281884,2.944299892,2.58574,3.33272,10.14189,1
0.781726907,1.095255541,3.011493684,2.806,3.33272,10.14189,1
0.848114266,1.068641416,3.128780639,3.13162,3.33272,10.14189,1
0.840986137,1.036162032,3.174419067,3.13162,3.33272,10.14189,1
0.846642431,1.024548847,3.245871496,3.13162,3.33272,10.14189,1
0.900453971,1.056179766,3.294792582,3.39019,3.33272,10.14189,1
0.962369739,0.992792882,3.029346919,3.74453,3.11246,9.28949,1
0.97001511,0.933810603,3.043553403,3.74453,3.11246,9.28949,1
0.899073618,0.894791628,3.08941868,3.74453,3.11246,9.28949,1
0.763381106,0.856197656,3.092237801,3.36146,3.11246,9.28949,1
0.657280783,0.821377481,3.120581595,2.470815,3.11246,9.28949,1
0.633438196,0.804595589,3.202306925,2.202665,3.11246,9.39483,1
0.632477543,0.796992906,3.292060038,2.202665,3.11246,9.79706,1
0.638540523,0.809226589,3.312720019,2.202665,3.11246,9.79706,1
0.651970917,0.832374869,3.302320013,2.202665,3.11246,9.79706,1
0.70714275,0.861884281,3.237445246,2.796427,3.41892,9.79706,1
0.750680542,0.877902072,3.153323408,2.796427,3.41892,9.79706,1
0.765089756,0.907422488,3.153603835,2.796427,3.41892,9.79706,1
0.779228017,0.936586992,3.165931492,2.796427,3.41892,9.79706,1
0.798053905,0.99169178,3.151157766,2.796427,3.62961,9.79706,1
0.797555475,1.038889566,3.155733049,2.796427,3.62961,9.79706,1
0.78631968,1.038529384,3.111367837,2.796427,3.62961,9.79706,1
0.75773826,1.043709689,3.00244748,2.796427,3.62961,9.79706,1
0.774208057,1.14934172,2.993011425,2.796427,3.64876,9.79706,1
0.781031101,1.266912886,2.903939845,2.796427,4.16591,9.79706,1
0.708761803,1.314678231,2.630151095,2.834734,4.17549,8.13076,1
0.554056702,1.406158882,2.603245586,2.537851,4.2521,8.13076,1
0.391345077,1.459929623,2.516447469,1.781291,4.2521,8.13076,1
0.306771963,1.483760942,2.473351402,1.063026,4.2521,8.13076,1
0.319375806,1.480182615,2.463971941,1.158794,4.2521,8.13076,1
0.332723505,1.475302095,2.482354501,1.158794,4.2521,8.13076,1
0.362664011,1.484015822,2.501269292,1.388637,4.2521,8.13076,1
0.377751391,1.500471942,2.490542682,1.388637,4.2521,7.99668,1
0.380061477,1.516010259,2.48092735,1.388637,4.2521,7.99668,1
0.379539863,1.512895898,2.433808579,1.388637,4.2521,7.99668,1
0.364378045,1.482422211,2.390984377,1.388637,4.2521,7.99668,1
0.351104645,1.456537334,2.406057055,1.388637,4.2521,7.99668,1
0.362364219,1.420559262,2.44683343,1.388637,4.2521,7.99668,1
0.411261986,1.380043936,2.534513475,1.685518,4.2521,7.99668,1
0.56949594,1.322034223,2.62202738,2.662351,4.20422,7.99668,1
0.601019363,1.248908483,2.674209182,2.662351,3.73495,7.99668,1
0.615762778,1.355848051,3.077024979,2.662351,4.17548,11.65498,1
0.727931312,1.423733639,3.282732446,2.892201,4.17548,11.65498,1
0.82012427,1.411788774,3.283955751,3.112461,4.17548,11.65498,1
0.829360717,1.354836737,3.308811224,3.112461,4.17548,11.65498,1
0.786756092,1.285010047,3.310840607,3.112461,4.17548,11.65498,1
0.717848383,1.198919425,3.334657107,2.643197,4.17548,11.65498,1
0.711862773,1.152587897,3.384222225,2.557006,4.17548,11.65498,1
0.713723357,1.129110216,3.439326118,2.557006,4.17548,11.65498,1
0.722573681,1.135533028,3.517521977,2.557006,4.17548,11.65498,1
0.741847752,1.150309782,3.578678884,2.557006,4.17548,11.7699,1
0.771425144,1.168632165,3.512219436,2.614467,4.17548,11.7699,1
0.780180053,1.165841242,3.416352017,2.614467,4.17548,11.7699,1
0.781358846,1.156243648,3.34623729,2.614467,4.05099,11.7699,1
0.777134539,1.157692818,3.30529908,2.614467,4.05099,11.7699,1
0.773734863,1.167038089,3.318370925,2.614467,4.05099,11.7699,1
0.773734863,1.175307837,3.32157347,2.614467,4.05099,11.7699,1
0.773597806,1.187754801,3.310025165,2.614467,4.05099,11.7699,1
0.790379632,1.18724322,3.260363864,2.614467,4.05099,11.7699,1
0.753838446,1.254657156,3.331221958,2.652774,4.05099,11.7699,1
0.763500072,1.389016429,3.41979518,2.710235,4.0893,11.7699,1
0.794395657,1.364528248,3.003738366,3.064576,4.0893,10.3142,1
0.714256128,1.363780797,2.651489321,3.112461,4.0893,9.0788,1
0.544109771,1.386466676,2.617206552,2.394201,4.0893,9.0788,1
0.42965054,1.401809196,2.510285152,1.608904,4.0893,9.0788,1
0.377366263,1.398334097,2.517520089,1.197101,4.0893,9.0788,1
0.356842066,1.395839486,2.52875327,1.197101,4.0893,9.0788,1
0.365671004,1.407862432,2.567695623,1.197101,4.0893,9.0788,1
0.370890783,1.42359553,2.625040549,1.197101,4.0893,9.0788,1
0.381744422,1.44186531,2.666448421,1.197101,4.0893,9.36611,1
0.401574015,1.446497648,2.700100672,1.206678,4.0893,9.50976,1
0.429217166,1.425427708,2.665225897,1.388637,4.04141,9.50976,1
0.439150531,1.403197689,2.654739271,1.388637,4.04141,9.50976,1
0.441076832,1.370158678,2.737742844,1.388637,4.01268,9.50976,1
0.454312916,1.335098737,2.851724562,1.388637,3.95522,9.50976,1
0.521918019,1.30118031,2.985672657,1.915361,3.95522,9.50976,1
0.574008369,1.259533194,3.094119123,1.915361,3.91691,9.50976,1
0.583737464,1.247839825,3.331930846,1.915361,3.91691,11.06126,1
0.59986641,1.282135747,3.634896504,1.915361,3.91691,12.14336,1
0.669698027,1.250480327,3.541422763,2.365471,3.91691,12.14336,1
0.698180499,1.142438728,3.494462821,2.365471,3.60088,12.14336,1
0.664753509,1.050989719,3.511813689,2.365471,3.42849,12.14336,1
0.622215735,0.970234831,3.532017837,2.327163,3.1795,12.14336,1
0.559830325,0.91166222,3.591743778,2.327163,3.1795,12.14336,1
0.502033509,0.873712798,3.668429851,1.972821,3.1795,12.14336,1
0.502932685,0.885316337,3.732681613,1.982398,3.1795,12.14336,1
0.504315769,0.899633576,3.778406965,1.982398,3.1795,12.14336,1
0.519536949,0.904260278,3.749173874,1.982398,3.1795,12.14336,1
0.53502777,0.907467721,3.667738188,1.982398,3.1795,12.14336,1
0.535970828,0.890593384,3.534798622,1.982398,3.07416,12.14336,1
0.539440816,0.87095955,3.371609735,1.982398,2.95924,11.09949,1
0.545294491,0.865823086,3.352913534,1.982398,2.95924,11.09949,1
0.550041074,0.864825042,3.356091984,1.982398,2.95924,11.09949,1
0.549611755,0.867545327,3.300292336,1.982398,2.95924,11.09949,1
0.550732628,0.877572897,3.202776214,1.982398,2.95924,11.09949,1
0.600618168,0.885853746,3.05406808,2.422931,2.95924,11.09949,1
0.630782765,0.995485929,2.956383153,2.422931,3.16993,11.09949,1
0.626168353,1.106225843,3.00451828,2.422931,3.77327,11.09949,1
0.618583761,1.153789392,2.739402233,2.422931,3.77327,10.43869,1
0.576363656,1.216338379,2.752925805,2.183511,3.77327,10.43869,1
0.543431941,1.261827869,2.699120376,1.857901,3.77327,10.43869,1
0.517151164,1.273174145,2.677026607,1.857901,3.77327,10.43869,1
0.460199912,1.273174145,2.691361438,1.493982,3.77327,10.43869,1
0.454302894,1.271725398,2.693383329,1.493982,3.77327,10.43869,1
0.457778351,1.275924532,2.693988098,1.493982,3.77327,10.43869,1
0.457240849,1.285335075,2.731682433,1.493982,3.77327,10.97499,1
0.466941756,1.297683021,2.762180764,1.493982,3.77327,10.97499,1
0.486157389,1.285872217,2.755248007,1.493982,3.77327,10.97499,1
0.515236407,1.261144709,2.751119679,1.64721,3.73496,10.97499,1
0.581372254,1.25110359,2.751220764,2.135631,3.73496,10.97499,1
0.631264519,1.253868268,2.750962352,2.135631,3.73496,10.97499,1
0.65163346,1.233695105,2.800130016,2.135631,3.73496,10.97499,1
0.690360877,1.21565988,2.91011981,2.135631,3.73496,10.97499,1
0.720940614,1.201645855,3.054024839,2.135631,3.73496,10.97499,1
0.723140626,1.176438998,3.263727675,2.135631,3.73496,10.97499,1
0.680863542,1.197423883,3.521309588,2.106901,3.73496,10.97499,1
0.664239336,1.151827901,3.523052768,2.240974,3.73496,10.97499,1
0.719838186,1.036482931,3.306497418,2.547434,3.4668,10.81219,1
0.733356719,0.929844866,3.143171888,2.547434,3.13162,10.81219,1
0.671817828,0.856064788,3.141115874,2.547434,2.86347,10.81219,1
0.583881575,0.799769575,3.148100311,2.087747,2.55701,10.81219,1
0.535466451,0.769413199,3.20576497,2.087747,2.55701,10.81219,1
0.504648915,0.750218475,3.280357385,2.087747,2.55701,10.81219,1
0.488196693,0.782563156,3.36550627,2.087747,2.55701,11.24315,1
0.476131642,0.829416632,3.433692976,1.982403,2.71981,11.3868,1
0.470067437,0.855854293,3.381352194,1.982403,2.79643,11.3868,1
0.461249878,0.863798304,3.300181063,1.982403,2.79643,11.3868,1
0.458951287,0.877074265,3.267634219,1.982403,2.79643,11.3868,1
0.459327079,0.888799677,3.258100961,1.982403,2.79643,11.3868,1
0.44846174,0.88224321,3.279687723,1.982403,2.79643,11.3868,1
0.44764105,0.866504613,3.3277194,1.982403,2.79643,11.3868,1
0.451646391,0.872799519,3.366834655,1.982403,2.79643,11.3868,1
0.443184264,0.872411677,3.296904077,1.982403,2.79643,11.3868,1
0.444680948,0.956262333,3.3057929,1.982403,3.03585,11.3868,1
0.44474411,1.051305294,3.330374977,1.982403,3.40934,11.3868,1
0.448819929,1.113191212,3.014878626,1.982403,3.553,10.6398,1
0.426318075,1.173672426,2.951889401,1.982403,3.553,10.6398,1
0.364848971,1.225108038,2.914663047,1.446103,3.553,10.6398,1
0.346457153,1.252879769,2.899598813,1.446103,3.553,10.6398,1
0.34771758,1.248726429,2.914608713,1.446103,3.553,10.6398,1
0.354348457,1.243361044,2.933501633,1.446103,3.553,10.6398,1
0.357987332,1.243102109,2.889710547,1.446103,3.553,10.6398,1
0.359888057,1.248607592,2.80727004,1.446103,3.553,10.6398,1
0.377366437,1.265064122,2.720374196,1.446103,3.553,10.6398,1
0.347168279,1.273598327,2.620049895,1.3503345,3.62004,9.35651,1
0.339841838,1.273598327,2.578633925,1.3503345,3.62004,9.35651,1
0.34005497,1.274653037,2.555473592,1.3503345,3.62004,9.35651,1
0.331370017,1.274653037,2.547824983,1.3503345,3.62004,9.35651,1
0.334064886,1.274653037,2.55459034,1.3503345,3.62004,9.35651,1
0.356118858,1.297594186,2.54948996,1.4077945,3.62004,9.35651,1
0.346885712,1.302822194,2.518373196,1.4077945,3.62004,9.35651,1
0.331394694,1.303441498,2.642211701,1.4077945,3.62004,9.35651,1
0.351999376,1.335202507,2.978055883,1.4077945,3.62004,10.25681,1
0.467617645,1.303149838,2.890773815,2.2601245,3.62004,10.25681,1
0.512738127,1.235480147,2.614155911,2.2601245,3.62004,10.25681,1
0.508455248,1.14385006,2.595288952,2.2601245,3.41892,10.25681,1
0.502427287,1.051833687,2.595868417,2.2601245,3.18908,10.25681,1
0.488871199,0.969808877,2.623148005,2.2601245,3.055,10.25681,1
0.485326671,0.902607826,2.657293377,2.2601245,3.055,10.25681,1
0.495912001,0.869421623,2.696840737,2.2601245,3.055,10.25681,1
0.508761824,0.839140161,2.740803122,2.2601245,3.055,10.25681,1
0.53687772,0.84477932,2.783924854,2.2601245,3.055,10.25681,1
0.557426619,0.859276775,2.797671592,2.2601245,3.055,10.25681,1
0.534085935,0.857848688,2.724633635,2.1164724,3.055,10.25681,1
0.52433748,0.851539062,2.631683431,2.1164724,2.98796,9.95035,1
0.558123166,0.849481413,2.598036945,2.2409708,2.94965,9.95035,1
0.605950725,0.85603017,2.594633858,2.480391,3.01669,9.95035,1
0.62401742,0.866578566,2.626005077,2.480391,3.01669,9.95035,1
0.621758181,0.886001736,2.660729734,2.480391,3.02627,9.95035,1
0.628834116,0.873449078,2.695395105,2.480391,3.02627,9.95035,1
0.675719743,0.949992848,2.79014688,2.863463,3.02627,9.95035,1
0.673530938,1.018623971,2.868803487,2.863463,3.16035,9.95035,1
0.648703171,1.026733447,2.535126679,2.863463,3.16035,9.00225,1
0.569077403,1.053041973,2.459349341,2.470817,3.16035,9.00225,1
0.590219188,1.085946598,2.456784352,2.365474,3.16035,9.00225,1
0.644230759,1.089567865,2.474524903,2.365474,3.16035,9.00225,1
0.648275336,1.090345369,2.518555299,2.212245,3.16035,9.00225,1
0.629211267,1.087692501,2.609597423,2.1069,3.16035,9.4332,1
0.608876791,1.107819307,2.6684968,2.1069,3.16035,9.4332,1
0.594892847,1.155429762,2.666178775,2.1069,3.53384,9.4332,1
0.637763268,1.197205322,2.72238536,2.403781,3.553,9.88331,1
0.642076045,1.202168426,2.645668092,2.403781,3.553,9.88331,1
0.652228982,1.202751041,2.579122083,2.403781,3.553,9.88331,1
0.651638841,1.195412596,2.565292844,2.403781,3.553,9.88331,1
0.655906362,1.200524189,2.574446746,2.403781,3.553,9.88331,1
0.65718247,1.210412193,2.568523747,2.403781,3.553,9.88331,1
0.657232545,1.198163428,2.566004078,2.403781,3.553,9.88331,1
0.71307036,1.186102981,2.561112247,2.59532,3.553,9.88331,1
0.695296207,1.170305208,2.528903496,2.59532,3.553,9.88331,1
0.769256479,1.226809696,2.733573052,2.87304,3.553,9.88331,1
0.929230372,1.231211529,2.736185637,3.97438,3.553,9.88331,1
1.036865896,1.183755101,2.397267583,3.97438,3.50512,9.32781,1
1.104826912,1.140353127,2.295593713,3.97438,3.22739,9.32781,1
1.12378557,1.189712641,2.319166812,3.97438,3.66792,9.32781,1
1.047964638,1.256189261,2.327950763,3.83073,3.77327,9.32781,1
0.956525003,1.288472463,2.305358167,3.524267,3.77327,9.32781,1
0.880396163,1.303103983,2.279095538,3.122042,3.77327,9.32781,1
0.85847301,1.304224335,2.216398293,2.911352,3.77327,9.32781,1
0.855093023,1.276791087,2.193492431,2.911352,3.77327,9.32781,1
0.859650478,1.223736724,2.222933867,2.97839,3.77327,9.32781,1
0.912119345,1.17304151,2.094583574,3.208233,3.53385,8.45633,1
0.912841889,1.149093551,2.100007835,3.208233,3.53385,8.45633,1
0.910738227,1.134429045,2.103604649,3.208233,3.53385,8.45633,1
0.910064655,1.120673033,2.103420125,3.208233,3.53385,8.45633,1
0.919580453,1.065346677,2.110550725,3.208233,3.53385,8.45633,1
0.910370107,0.994278077,2.192758576,3.208233,3.007121,8.45633,1
0.900690412,0.960651384,2.274114683,3.208233,2.911353,8.45633,1
0.905999888,0.92582291,2.304392787,3.208233,2.911353,8.45633,1
0.908904993,0.953145488,2.433834421,3.208233,2.911353,8.45633,1
0.899533005,0.965812013,2.288285317,3.208233,2.911353,7.24003,1
0.794658528,0.951155539,2.167456564,2.978383,2.911353,7.24003,1
0.691332954,0.948434318,2.184009817,2.681503,2.911353,7.24003,1
0.614330243,0.958103428,2.183478067,2.480393,2.911353,7.24003,1
0.530915332,0.907138119,2.169461656,1.877053,2.911353,7.24003,1
0.493190961,0.8313826,2.183287855,1.819593,2.576163,7.24003,1
0.488061469,0.81605892,2.232164983,1.819593,2.576163,7.24003,1
0.493426825,0.825321039,2.310059311,1.819593,2.576163,7.24003,1
0.484453013,0.887656428,2.426574427,1.819593,2.98797,8.34136,1
0.487244977,0.954275787,2.468175895,1.819593,3.16993,8.34136,1
0.472297794,1.002331709,2.40045455,1.819593,3.18908,8.34136,1
0.425396736,1.022856181,2.367499842,1.426944,3.18908,8.34136,1
0.428818824,1.049132189,2.357882203,1.426944,3.18908,8.34136,1
0.42410554,1.070308305,2.353323603,1.426944,3.18908,8.34136,1
0.426415355,1.073367363,2.369089993,1.426944,3.18908,8.34136,1
0.426028027,1.079888562,2.382865063,1.426944,3.18908,8.34136,1
0.405500949,1.085731661,2.351931785,1.426944,3.18908,8.34136,1
0.427069446,1.105891978,2.315650064,1.513134,3.18908,8.34136,1
0.431620277,1.085211154,2.289870275,1.513134,3.18908,8.34136,1
0.446347509,1.047802717,2.291584215,1.513134,3.18908,8.36056,1
0.477003868,1.034337851,2.262472291,1.704674,3.03585,8.36056,1
0.509559723,1.001300982,2.268360917,1.704674,3.03585,8.36056,1
0.509616417,0.958310843,2.296405989,1.704674,3.03585,8.36056,1
0.494605271,0.879657541,2.314762784,1.704674,3.03585,8.36056,1
0.481716797,0.835164861,2.333138851,1.704674,3.03585,8.36056,1
0.472112924,0.816501008,2.351739822,1.704674,3.03585,8.36056,1
0.475248879,0.822095954,2.342967833,1.704674,3.03585,8.36056,1
0.476121092,0.822862468,2.282193227,1.704674,3.03585,8.36056,1
0.492838968,0.797145464,2.127895074,1.733404,3.03585,7.73807,1
0.505611717,0.755851938,2.01417552,1.877056,3.03585,6.15789,1
0.617163026,0.706684769,1.995787076,2.74855,2.80601,6.15789,1
0.677873265,0.667953897,1.977580507,2.74855,2.78685,6.15789,1
0.693220975,0.6257949,1.98104964,2.74855,2.78685,6.15789,1
0.730509707,0.574360161,1.988394801,2.74855,2.61447,6.15789,1
0.757811296,0.555293788,1.989228113,2.74855,2.61447,6.15789,1
0.767134676,0.539706588,1.993557471,2.74855,2.61447,6.15789,1
0.75710291,0.525884618,1.975899244,2.74855,2.61447,6.15789,1
0.714769517,0.490847607,1.927663453,2.74855,2.039861,6.15789,1
0.720972405,0.678435897,1.960319362,2.74855,2.844311,6.15789,1
0.712269509,0.888579934,1.920840402,2.74855,3.466801,5.74609,1
0.63859771,0.983217353,1.914906008,2.43251,3.466801,5.74609,1
0.609852102,1.050967496,1.884992979,2.078171,3.466801,5.74609,1
0.670283529,1.076757789,1.919153478,2.499551,3.466801,6.14832,1
0.703419898,1.099439318,1.978289294,2.499551,3.466801,6.23451,1
0.666479376,1.127968611,1.979731618,2.499551,3.466801,6.23451,1
0.636616188,1.140761325,1.958549825,2.461243,3.466801,6.23451,1
0.585748957,1.12603983,1.931566574,2.145209,3.466801,6.23451,1
0.574348782,1.093922458,1.90686452,2.145209,3.466801,6.23451,1
0.581609107,1.052568776,1.861682254,2.145209,3.466801,6.23451,1
0.593457468,0.995835225,1.823910347,2.145209,3.43807,6.23451,1
0.592333989,0.93906598,1.803191124,2.145209,3.074152,6.23451,1
0.616023544,0.903633131,1.800013613,2.212246,3.0454213,6.23451,1
0.704198795,0.869642228,1.795891535,2.91135,2.815578,6.23451,1
0.761882138,0.859522137,1.785930292,2.91135,2.796424,6.23451,1
